record,record_id,species_common_name,species_abbreviation,species_scientific_name,count,lat
43133,86011237,Sooty shearwater,PUFGRI,Puffinus griseus,4,-40.81666666666667
43134,86011238,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-40.86666666666667
43135,86011238,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-40.86666666666667
43136,86011238,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-40.86666666666667
43137,86011238,Cape petrel,DAPCAP,Daption capense,2,-40.86666666666667
43138,86011238,Buller's shearwater,PUFBUL,Puffinus bulleri,1,-40.86666666666667
43139,86011238,Sooty shearwater,PUFGRI,Puffinus griseus,6,-40.86666666666667
43140,86011238,Black-winged petrel,PTENIG,Pterodroma nigripennis,1,-40.86666666666667
43141,86011239,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-40.88333333333333
43142,86011239,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-40.88333333333333
43143,86011239,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-40.88333333333333
43144,86011239,Cape petrel,DAPCAP,Daption capense,4,-40.88333333333333
43145,86011239,Sooty shearwater,PUFGRI,Puffinus griseus,30,-40.88333333333333
43146,86011240,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-40.93333333333333
43147,86011240,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-40.93333333333333
43148,86011240,Cape petrel,DAPCAP,Daption capense,4,-40.93333333333333
43149,86011240,Westland petrel,PROWES,Procellaria westlandica,1,-40.93333333333333
43150,86011240,Sooty shearwater,PUFGRI,Puffinus griseus,20,-40.93333333333333
43151,86011241,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-40.983333333333334
43152,86011241,Cape petrel,DAPCAP,Daption capense,3,-40.983333333333334
43153,86011241,Sooty shearwater,PUFGRI,Puffinus griseus,2,-40.983333333333334
43154,86011242,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.083333333333336
43155,86011242,Northern royal albatross,DIOSAN,Diomedea sanfordi,1,-41.083333333333336
43156,86011242,Cape petrel,DAPCAP,Daption capense,6,-41.083333333333336
43157,86011242,Sooty shearwater,PUFGRI,Puffinus griseus,32,-41.083333333333336
43158,86011243,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.1
43159,86011243,Cape petrel,DAPCAP,Daption capense,4,-41.1
43160,86011243,Sooty shearwater,PUFGRI,Puffinus griseus,23,-41.1
43161,86011244,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.11666666666667
43162,86011244,Cape petrel,DAPCAP,Daption capense,4,-41.11666666666667
43163,86011244,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-41.11666666666667
43164,86011244,Prion ,PACSP,Pachyptila sp,4,-41.11666666666667
43165,86011244,Sooty shearwater,PUFGRI,Puffinus griseus,12,-41.11666666666667
43166,86011245,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.11666666666667
43167,86011245,Cape petrel,DAPCAP,Daption capense,2,-41.11666666666667
43168,86011245,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-41.11666666666667
43169,86011245,Sooty shearwater,PUFGRI,Puffinus griseus,4,-41.11666666666667
43170,86011245,Arctic tern,STEPAR,Sterna paradisaea,1,-41.11666666666667
43171,86011246,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.15
43172,86011246,Cape petrel,DAPCAP,Daption capense,3,-41.15
43173,86011246,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-41.15
43174,86011246,Sooty shearwater,PUFGRI,Puffinus griseus,2,-41.15
43175,86011247,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.2
43176,86011247,Cape petrel,DAPCAP,Daption capense,3,-41.2
43177,86011247,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-41.2
43178,86011247,Sooty shearwater,PUFGRI,Puffinus griseus,2,-41.2
43179,86011248,Salvin's mollymawk,THASAL,Thalassarche salvini,1,-41.31666666666667
43180,86011248,Cape petrel,DAPCAP,Daption capense,3,-41.31666666666667
43181,86011248,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-41.31666666666667
43182,86011248,Sooty shearwater,PUFGRI,Puffinus griseus,3,-41.31666666666667
43183,86011248,Arctic tern,STEPAR,Sterna paradisaea,1,-41.31666666666667
43184,86011249,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.333333333333336
43185,86011249,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.333333333333336
43186,86011249,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.333333333333336
43187,86011249,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.333333333333336
43188,86011249,Cape petrel,DAPCAP,Daption capense,4,-41.333333333333336
43189,86011249,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-41.333333333333336
43190,86011249,Buller's shearwater,PUFBUL,Puffinus bulleri,1,-41.333333333333336
43191,86011249,Sooty shearwater,PUFGRI,Puffinus griseus,3,-41.333333333333336
43192,86011249,Arctic tern,STEPAR,Sterna paradisaea,1,-41.333333333333336
43193,86012001,Giant petrel sensu lato,MACSP,Macronectes sp.,2,-41.266666666666666
43194,86012001,Fluttering / Hutton's shearwater,PUFGAVHUT,Puffinus gavia / huttoni,2,-41.266666666666666
43195,86012001,Southern black-backed gull,LARDOM,Larus dominicanus,5,-41.266666666666666
43196,86012002,Giant petrel sensu lato,MACSP,Macronectes sp.,1,-41.233333333333334
43197,86012002,Southern black-backed gull,LARDOM,Larus dominicanus,2,-41.233333333333334
43198,86012003,Giant petrel sensu lato,MACSP,Macronectes sp.,1,-41.2
43199,86012003,Southern black-backed gull,LARDOM,Larus dominicanus,1,-41.2
43200,86012004,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-41.016666666666666
43201,86012004,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-41.016666666666666
43202,86012004,Giant petrel sensu lato,MACSP,Macronectes sp.,1,-41.016666666666666
43203,86012004,Prion ,PACSP,Pachyptila sp,15,-41.016666666666666
43204,86012004,Westland / White-chinned petrel,PROWESAEQ,Procellaria westlandica / aequinoctialis,2,-41.016666666666666
43205,86012004,Hutton's shearwater,PUFHUT,Puffinus huttoni,2,-41.016666666666666
43206,86012004,Southern black-backed gull,LARDOM,Larus dominicanus,4,-41.016666666666666
43207,86012004,Southern black-backed gull,LARDOM,Larus dominicanus,1,-41.016666666666666
43208,86012004,Red-billed gull,LARNOV,Larus novaehollandiae,1,-41.016666666666666
43209,86012005,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-40.983333333333334
43210,86012005,Giant petrel sensu lato,MACSP,Macronectes sp.,2,-40.983333333333334
43211,86012005,Cape petrel,DAPCAP,Daption capense,1,-40.983333333333334
43212,86012005,Westland petrel,PROWES,Procellaria westlandica,1,-40.983333333333334
43213,86012005,Southern black-backed gull,LARDOM,Larus dominicanus,1,-40.983333333333334
43214,86012005,Red-billed gull,LARNOV,Larus novaehollandiae,1,-40.983333333333334
43215,86012006,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,3,-40.88333333333333
43216,86012006,Westland petrel,PROWES,Procellaria westlandica,4,-40.88333333333333
43217,86012006,Sooty shearwater,PUFGRI,Puffinus griseus,2,-40.88333333333333
43218,86012006,Fluttering / Hutton's shearwater,PUFGAVHUT,Puffinus gavia / huttoni,6,-40.88333333333333
43219,86012006,Southern black-backed gull,LARDOM,Larus dominicanus,3,-40.88333333333333
43220,86012006,Southern black-backed gull,LARDOM,Larus dominicanus,1,-40.88333333333333
43221,86012006,White-fronted tern,STESTR,Sterna striata,2,-40.88333333333333
43222,86012007,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-40.86666666666667
43223,86012007,Westland petrel,PROWES,Procellaria westlandica,6,-40.86666666666667
43224,86012007,Sooty shearwater,PUFGRI,Puffinus griseus,1,-40.86666666666667
43225,86012007,Australasian gannet,MORSER,Morus serrator,1,-40.86666666666667
43226,86012007,Southern black-backed gull,LARDOM,Larus dominicanus,6,-40.86666666666667
43227,86012007,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.86666666666667
43228,86012007,White-fronted tern,STESTR,Sterna striata,3,-40.86666666666667
43229,86012008,Westland petrel,PROWES,Procellaria westlandica,1,-40.86666666666667
43230,86012008,Southern black-backed gull,LARDOM,Larus dominicanus,1,-40.86666666666667
43231,86012008,Southern black-backed gull,LARDOM,Larus dominicanus,1,-40.86666666666667
43232,86012009,Westland petrel,PROWES,Procellaria westlandica,5,-40.88333333333333
43233,86012009,Sooty shearwater,PUFGRI,Puffinus griseus,1,-40.88333333333333
43234,86012009,Southern black-backed gull,LARDOM,Larus dominicanus,1,-40.88333333333333
43235,86012010,Westland petrel,PROWES,Procellaria westlandica,4,-40.88333333333333
43236,86012010,Westland / White-chinned petrel,PROWESAEQ,Procellaria westlandica / aequinoctialis,5,-40.88333333333333
43237,86012010,Sooty shearwater,PUFGRI,Puffinus griseus,2,-40.88333333333333
43238,86012010,Southern black-backed gull,LARDOM,Larus dominicanus,6,-40.88333333333333
43239,86012010,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.88333333333333
43240,86012011,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-40.88333333333333
43241,86012011,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-40.88333333333333
43242,86012011,Westland petrel,PROWES,Procellaria westlandica,4,-40.88333333333333
43243,86012011,Australasian gannet,MORSER,Morus serrator,2,-40.88333333333333
43244,86012011,Australasian gannet,MORSER,Morus serrator,1,-40.88333333333333
43245,86012011,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.88333333333333
43246,86012011,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.88333333333333
43247,86012012,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,2,-40.86666666666667
43248,86012012,Westland petrel,PROWES,Procellaria westlandica,4,-40.86666666666667
43249,86012012,Sooty shearwater,PUFGRI,Puffinus griseus,2,-40.86666666666667
43250,86012012,Southern black-backed gull,LARDOM,Larus dominicanus,5,-40.86666666666667
43251,86012012,Southern black-backed gull,LARDOM,Larus dominicanus,1,-40.86666666666667
43252,86012013,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-40.81666666666667
43253,86012013,White-chinned petrel,PROAEQ,Procellaria aequinoctialis,1,-40.81666666666667
43254,86012013,Westland petrel,PROWES,Procellaria westlandica,2,-40.81666666666667
43255,86012013,Sooty shearwater,PUFGRI,Puffinus griseus,1,-40.81666666666667
43256,86012013,Southern black-backed gull,LARDOM,Larus dominicanus,8,-40.81666666666667
43257,86012013,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.81666666666667
43258,86012014,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-40.766666666666666
43259,86012014,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-40.766666666666666
43260,86012014,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,2,-40.766666666666666
43261,86012014,Cape petrel,DAPCAP,Daption capense,2,-40.766666666666666
43262,86012014,Prion ,PACSP,Pachyptila sp,4,-40.766666666666666
43263,86012014,Westland petrel,PROWES,Procellaria westlandica,4,-40.766666666666666
43264,86012014,Southern black-backed gull,LARDOM,Larus dominicanus,4,-40.766666666666666
43265,86012014,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.766666666666666
43266,86012015,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,2,-40.766666666666666
43267,86012015,Westland petrel,PROWES,Procellaria westlandica,3,-40.766666666666666
43268,86012015,Sooty shearwater,PUFGRI,Puffinus griseus,2,-40.766666666666666
43269,86012016,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,3,-40.71666666666667
43270,86012016,Cape petrel,DAPCAP,Daption capense,2,-40.71666666666667
43271,86012016,Westland petrel,PROWES,Procellaria westlandica,2,-40.71666666666667
43272,86012016,Westland / White-chinned petrel,PROWESAEQ,Procellaria westlandica / aequinoctialis,5,-40.71666666666667
43273,86012016,Sooty shearwater,PUFGRI,Puffinus griseus,3,-40.71666666666667
43274,86012016,Southern black-backed gull,LARDOM,Larus dominicanus,4,-40.71666666666667
43275,86012016,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.71666666666667
43276,86012017,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,3,-40.71666666666667
43277,86012017,Cape petrel,DAPCAP,Daption capense,2,-40.71666666666667
43278,86012017,Sooty shearwater,PUFGRI,Puffinus griseus,3,-40.71666666666667
43279,86012017,Grey-backed storm petrel,GARNER,Garrodia nereis,1,-40.71666666666667
43280,86012017,Southern black-backed gull,LARDOM,Larus dominicanus,4,-40.71666666666667
43281,86012017,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.71666666666667
43282,86012018,Southern royal albatross,DIOEPO,Diomedea epomophora,1,-40.7
43283,86012018,Cape petrel,DAPCAP,Daption capense,2,-40.7
43284,86012018,Westland petrel,PROWES,Procellaria westlandica,2,-40.7
43285,86012018,Sooty shearwater,PUFGRI,Puffinus griseus,3,-40.7
43286,86012018,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.7
43287,86012018,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.7
43288,86012019,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,2,-40.81666666666667
43289,86012019,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-40.81666666666667
43290,86012019,Westland / White-chinned petrel,PROWESAEQ,Procellaria westlandica / aequinoctialis,2,-40.81666666666667
43291,86012020,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-40.81666666666667
43292,86012020,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-40.81666666666667
43293,86012020,Westland petrel,PROWES,Procellaria westlandica,1,-40.81666666666667
43294,86012020,Westland / White-chinned petrel,PROWESAEQ,Procellaria westlandica / aequinoctialis,2,-40.81666666666667
43295,86012020,Southern black-backed gull,LARDOM,Larus dominicanus,2,-40.81666666666667
43296,86012021,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-40.8
43297,86012021,Westland / White-chinned petrel,PROWESAEQ,Procellaria westlandica / aequinoctialis,3,-40.8
43298,86012022,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,3,-40.266666666666666
43299,86012022,Cape petrel,DAPCAP,Daption capense,2,-40.266666666666666
43300,86012023,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-40.266666666666666
43301,86012023,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-40.266666666666666
43302,86012023,Cape petrel,DAPCAP,Daption capense,4,-40.266666666666666
43303,86012023,Prion ,PACSP,Pachyptila sp,4,-40.266666666666666
43304,86012024,[NO BIRDS RECORDED],NA,NA,NA,-40.3
43305,86012025,Cape petrel,DAPCAP,Daption capense,1,-40.38333333333333
43306,86012026,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-40.38333333333333
43307,86012026,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-40.38333333333333
43308,86012026,Cape petrel,DAPCAP,Daption capense,5,-40.38333333333333
43309,86012026,Westland petrel,PROWES,Procellaria westlandica,1,-40.38333333333333
43310,86012027,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,2,-40.38333333333333
43311,86012027,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-40.38333333333333
43312,86012027,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,4,-40.38333333333333
43313,86012027,Cape petrel,DAPCAP,Daption capense,4,-40.38333333333333
43314,86012027,Sooty shearwater,PUFGRI,Puffinus griseus,1,-40.38333333333333
43315,86012027,Southern black-backed gull,LARDOM,Larus dominicanus,1,-40.38333333333333
43316,86012028,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,2,-40.38333333333333
43317,86012028,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-40.38333333333333
